user_id,feature_1,feature_2,feature_3,feature_4,feature_5,cluster_label
user_00051,-6.015551481395179,-4.800403826933468,0.6761913754158396,-0.057821589841621446,-3.589251395646378,3
user_00052,-3.9572819645500745,7.606822353821766,3.9214346149756656,1.7597225322288848,-6.568719625553266,0
user_00053,-3.746148333930832,7.693829515114045,5.161820401844999,2.2701543571739182,-6.629134340805393,0
user_00054,-8.648548958838798,-8.515160042451228,7.175920329200035,1.5562637329959335,2.566748488654113,1
user_00055,-4.475262366369369,-4.396921111902721,0.8195872369972743,-3.16496241972005,-6.567373400352185,3
user_00056,-6.150658640329273,-3.4548835158269418,0.6899709729148953,-2.380794946866542,-3.9690554247137104,3
user_00057,-2.5647822939632055,9.294254754518143,3.5143897889297246,4.418921663557558,-6.750406009176043,0
user_00058,-5.49865551458546,-10.130590451741629,8.013230720743898,1.5193254643128324,4.424938771251968,1
user_00059,-5.006477693836246,-5.321970150306784,1.0810328338094064,-2.097869763105307,-5.590684387963349,3
user_00060,-2.5594357325018873,8.775338081331912,3.7323151741865033,1.3963983533723994,-6.124235965325514,0
user_00061,-6.1076750583960315,-4.261581646816145,-1.1164387264580706,-1.6237591474738529,-4.511804141450297,3
user_00062,-2.1830646008106322,7.763172551813018,5.563905855435002,1.788267547497743,-7.40235021167031,0
user_00063,-6.626152308567781,-2.5585717549812634,0.2947760548505934,-1.129257535022837,-3.0293870518970962,3
user_00064,-5.6181880925619545,-9.74406005749863,6.669756576849883,1.4266389408206837,5.535889649091726,1
user_00065,-6.857540736916708,-3.8827481274691094,-0.1773569633615789,-1.1378287912374243,-5.917638888674436,3
user_00066,-10.306229004831552,9.167672418059635,7.828578024369146,-5.559110155481119,-6.894714950465586,2
user_00067,-7.109281287777231,-2.3563659563123514,-1.0353327770986196,0.2685425039551135,-4.548092779991136,3
user_00068,-7.945223256351319,-9.143552460990678,6.71401071333942,1.8353289318787296,4.218101480818016,1
user_00069,-5.185058552845193,-9.460977118370462,7.518130370735946,1.2798296491661274,2.8414290447002033,1
user_00070,-7.017481381675343,-8.44786290670712,7.220301162566207,2.287662584263804,3.5786928983093267,1
user_00071,-8.256971052095547,11.318564545384147,5.425957796452872,-5.681964036523585,-7.657008281062083,2
user_00072,-2.4331922316403385,9.55304212064469,3.719205243148735,2.1425305079768098,-8.29334168805625,0
user_00073,-6.69502646408689,-5.922612001554255,0.10678169434359885,-1.666718738225998,-3.5417561712651024,3
user_00074,-3.943537810060885,-2.7308984956130726,1.2179555276302694,-1.249300468954297,-3.168259995442492,3
user_00075,-1.8272446517577863,8.704019371604865,4.964045188716543,1.8430266295730475,-6.782631226158552,0
user_00076,-2.6609827180883334,9.602603334682899,4.920870703963134,1.3504701641201382,-7.087749441508545,0
user_00077,-2.300334028047995,7.054616004318546,3.3116927873296707,2.1700309198098555,-6.141160611155859,0
user_00078,-5.269252512143797,-4.290788806574781,1.8462427226314724,-0.06835433763947818,-2.5116843638956876,3
user_00079,-5.9117182600363325,-4.771653378218445,0.5927990093930926,-2.6255980341126506,-5.968523648573738,3
user_00080,-10.284004991281016,8.480070059823312,7.888436822449997,-6.1494474645362365,-5.295121322163971,2
user_00081,-5.904911963493517,-8.337233586696165,7.513104532097446,3.023346327431317,1.4582192629216717,1
user_00082,-9.65694416016942,8.029882004407076,8.636128815239244,-4.8418550642597555,-6.257746864586507,2
user_00083,-7.62732127242377,-11.262568016908952,8.207568311859752,2.7591441319566092,3.8801239988026954,1
user_00084,-3.5304304401834634,9.722642575497675,4.8836795499993,1.4090910532040035,-8.159931589822165,0
user_00085,-9.868120456460957,8.433659248329695,7.154818369464301,-6.48148998884109,-4.198444588051386,2
user_00086,-4.321910307607695,-9.402575355293399,7.50807421869574,3.5644101874320513,6.167544444080032,1
user_00087,-5.371605006649853,-3.4526715167423916,-0.6842404889878599,-1.1888452407466477,-3.5038860243101078,3
user_00088,-11.104952663504742,10.87513146935816,5.481073264740501,-5.536442222671848,-7.460803183490832,2
user_00089,-5.31039441014946,-2.996240286150916,0.03547186037176031,-2.440942074939172,-4.789004801401956,3
user_00090,-1.8568747446393306,7.437893971214072,6.116419185953998,3.3532610380881835,-7.505189892660799,0
user_00091,-8.242084357881202,9.920447679257665,6.550937569565532,-3.480783065987595,-5.474463533578096,2
user_00092,-5.63120919081074,-1.1005006963366926,0.39078583965786534,-0.9677925771523616,-4.913474279700553,3
user_00093,-3.4916850165910596,8.789652978201296,5.1899309352526535,1.0048252290770967,-6.77425168500531,0
user_00094,-9.84448986657933,9.156699597369107,6.587088616148307,-5.273776268348413,-5.488983581725465,2
user_00095,-8.813154620049168,9.951237129092245,6.8828772703615835,-6.001746404508927,-5.162968997384115,2
user_00096,-4.9114055156602605,-4.028635786691387,0.7166871062689679,-0.12634771311289006,-5.207372438133596,3
user_00097,-7.4263540415284295,-8.446523751233464,5.844611346724575,2.2056601546433314,4.146141706747914,1
user_00098,-7.213929083031957,-7.6652031190493695,7.693165107696797,1.9149980908599469,4.609168481731187,1
user_00099,-3.406451994538582,9.090090686392047,3.9627171247159896,2.9482894173584833,-7.026684572653409,0
user_00100,-6.379443871894737,-8.788554069455051,7.33058607412688,1.3619790953907285,4.860279976123444,1
user_00101,-2.5441861135497117,10.785086763833831,4.012911778440334,3.7856182419376605,-6.171875255695794,0
user_00102,-6.209628976034734,-9.910184989676166,5.769764149482639,2.8401898928892044,4.537861082018425,1
user_00103,-7.289478757946536,-4.504487372236607,0.03648999654367274,-0.5043971469151295,-2.4980401082336723,3
user_00104,-6.871214817394594,-3.5287724869611847,1.3328928541913463,-2.0403302803506405,-7.089673185856102,3
user_00105,-6.618704038669593,-3.1556402533231376,0.2033700003862201,-1.4209257706875889,-3.6818569917048696,3
user_00106,-3.5464437773792064,8.823947450114714,3.7642605828433444,0.5903699529763959,-5.953449643619629,0
user_00107,-10.04615850026644,9.23883481109398,6.278270053607653,-7.1012648983746445,-7.07818133284842,2
user_00108,-5.1778946486407085,-8.597574577147443,9.925206029679098,2.58780988049572,2.400688796765091,1
user_00109,-5.66134774157863,-9.051770627566219,8.814249052348655,2.170967692066287,3.8243655848028695,1
user_00110,-7.422118209730753,-4.900694741530176,-0.47461508698991717,-1.250564309683745,-4.801732472222168,3
user_00111,-8.658697177282463,-8.518675930717032,6.819343084491032,1.9407775617625298,4.509128039459245,1
user_00112,-5.366659850033816,-8.207516072081233,6.299336091169498,3.8763928011983637,5.382485251446262,1
user_00113,-7.671981874055259,-3.482938450049992,-0.18625160242481664,-0.39327360313248105,-3.181634981508722,3
user_00114,-6.714726992544293,-4.038884087084082,0.09744893903015323,-2.545130185380245,-4.575316258170298,3
user_00115,-9.235805145727072,8.827845676826206,4.828249515459919,-5.483160428043055,-8.275755631277764,2
user_00116,-3.6054727099479518,7.574235245604028,6.234383899453073,1.1262083356224042,-7.871019540607577,0
user_00117,-9.927432393353989,9.768258158508841,6.525120135908679,-5.295412176508692,-6.860432680975966,2
user_00118,-9.102273824666314,7.850893054301521,7.731543869895509,-6.224342438252355,-6.457136844597159,2
user_00119,-0.9796473035921365,8.856278229619333,4.212997766280681,0.9610653086805645,-8.534483863017039,0
user_00120,-10.200477031238773,9.889404708651883,6.29082343626145,-5.892614987097711,-5.623847504133316,2
user_00121,-9.34698817916717,8.247182959620378,7.035176133819996,-5.957689007420599,-4.608024957542497,2
user_00122,-1.3510867495526824,9.805948822161257,5.2639986532802565,2.601515193205012,-6.891873963998185,0
user_00123,-6.8004059162916395,-4.67392039874462,1.8459809633437627,-2.014778767795104,-4.9817941251572115,3
user_00124,-4.709166875778132,-9.014213569068348,7.446727722283189,2.5737856109046433,4.2050540022933625,1
user_00125,-8.986191793691468,9.470233904523631,6.436643846107284,-6.705136246456712,-6.286020137339125,2
user_00126,-6.202234273745039,-9.492403439763434,5.492890018642246,2.5335028343891564,5.535110101083866,1
user_00127,-3.108572646006523,9.019529827916505,4.686859429992843,1.5231042124614884,-6.256777258803771,0
user_00128,-10.222595961773354,9.162227056028915,7.39303852632347,-5.331671702897916,-6.096682259562586,2
user_00129,-1.32216731749237,9.653016350227507,3.496873923497618,3.606601216241828,-8.025972584169958,0
user_00130,-8.077617235790976,-3.420449487034213,0.8785636640484014,-1.7704081012534063,-3.1694926842427447,3
user_00131,-2.490763689987357,9.361867833559993,4.1001191559187395,1.1948649585384192,-6.683781936053588,0
user_00132,-7.041698795164859,-2.9362655822524664,-0.8766144966187484,0.24768122857668828,-3.3471875058545386,3
user_00133,-6.308052151561802,-8.900518773635321,8.447876275369206,1.6882230038842352,4.726057481814509,1
user_00134,-10.316387211939272,9.771545602951285,6.961231026475008,-4.560482621018062,-7.621368811766875,2
user_00135,-10.043849640107823,8.508956215011562,7.604153374246189,-4.877170993904683,-4.890829980107005,2
user_00136,-3.0268089220889216,9.23807407983722,4.623455940155349,3.161562957388816,-4.352694765277649,0
user_00137,-8.909363126321718,8.585794694302466,6.599823475170399,-5.913577867479308,-6.0326493512424095,2
user_00138,-8.962802097252915,10.283428526228876,6.056496860356382,-5.6296700904788946,-4.409343222107701,2
user_00139,-6.4962450088167145,-3.7030617877350704,-0.4982300669371934,-2.3769784541476637,-5.563959749870373,3
user_00140,-3.879000602631828,8.926004079847067,7.2195881738824195,1.1694951159710012,-5.240510385707203,0
user_00141,-6.069301320116164,-8.044839036083797,5.574990942260523,3.326640477742328,2.4989595678852345,1
user_00142,-7.837260508170989,-8.494539875086124,7.274870563928252,2.055097230275762,3.4029562212208395,1
user_00143,-6.812743592443303,-3.2189871436499566,-0.0225639402244574,-1.4491908711867585,-2.0054806079586185,3
user_00144,-11.275654461194662,7.6043045453719955,5.293405312896146,-6.462238744064967,-4.41024151833142,2
user_00145,-7.684418492372046,-5.498743530596825,0.9081275447825548,-1.5751673248855464,-3.7960117984340513,3
user_00146,-5.901251542494151,-8.753009614070987,6.515257193857777,1.1918558283076104,4.683965661186666,1
user_00147,-5.078776978163081,-3.1252354186283933,1.464697658397664,-1.0342442265472478,-5.564715926250152,3
user_00148,-6.585885464262453,-9.072735556952333,6.539757249912307,1.3317591825479163,3.2452596404396665,1
user_00149,-2.5288354219794313,9.566776082615469,4.863792970292763,3.337310113914576,-6.754402688503363,0
user_00150,-8.830814964746466,10.768733187236599,7.344055716092435,-5.469466762772976,-7.351373996758737,2
user_00151,-6.088818075270625,-2.963848896509762,1.0220265563105508,-1.551971846710865,-4.373612872418881,3
user_00152,-9.981839970053679,9.576891760050362,7.878067600305486,-5.150123101485644,-7.214035934605032,2
user_00153,-11.765375160526805,9.576673707125275,8.077710523822002,-7.227349918476582,-6.949428329175743,2
user_00154,-6.8699575614214625,-3.117311360913479,-1.3642081390153002,-1.3156081508269333,-3.617080772827456,3
user_00155,-6.552952266468374,-3.845785338151176,0.6877255513760624,1.0310100081163074,-6.274773460458187,3
user_00156,-5.107857996606203,-7.17706854208814,6.866426658912431,1.420088174502395,4.630225811995933,1
user_00157,-3.0400663959730707,8.5248466856801,5.684039713297174,2.6550611735670433,-5.032919865415236,0
user_00158,-10.094056818345887,8.339289456183286,8.130516218471035,-3.790630595903682,-6.3598049840101405,2
user_00159,-2.223332232327845,9.348742918185346,5.2984231089009315,3.9833742227070816,-7.05657441864532,0
user_00160,-4.387110075843156,-8.844398668175904,8.162013689950346,2.1041295934117406,4.062561902729766,1
user_00161,-8.18494014395876,10.096100315778914,6.205808794879953,-6.23271075383372,-6.066925110717226,2
user_00162,-2.0172784515462445,7.694052921177679,6.471337602082455,3.152609804662019,-7.348802843255974,0
user_00163,-9.763874059583166,10.066851847997793,6.74692035554738,-4.457346004571463,-7.082333043466718,2
user_00164,-5.888067243739424,-9.013287513331418,6.567777756005858,2.558810078434579,3.262983574129872,1
user_00165,-6.956060616918469,-9.158175279890854,7.475280907747443,1.1871573332341527,6.250990277615682,1
user_00166,-8.40972162278752,-4.235452945345887,2.138506788449291,-1.0004517357218903,-5.0389108010040955,3
user_00167,-4.8239024633356244,-9.941536122357693,7.102269291912931,1.745486934975255,4.4688582537300094,1
user_00168,-9.106243386748565,9.766930190557407,7.042650114224688,-7.680890365780087,-6.6423840500087445,2
user_00169,-8.612493394739243,10.3166514871823,5.4031354395620514,-5.698283675434628,-7.07308051060716,2
user_00170,-8.318387571593313,-7.919098822060807,6.655378829959709,3.895598011081721,5.241499621635557,1
user_00171,-2.166472276675046,9.471039347352106,5.209646116460306,2.4208782439580467,-6.236904431283726,0
user_00172,-7.819444987094701,-8.982415312357626,6.113828172657596,2.6222289648603803,5.692202388264606,1
user_00173,-1.9658374306728152,8.351662369252475,5.21047750482126,1.2099105273982151,-8.68450929181579,0
user_00174,-8.947767179009178,9.521275244896067,6.535724763492695,-7.052434149880301,-6.130713912917824,2
user_00175,-3.307494867591204,7.6349669001837945,3.9089487962861824,1.940042711066935,-5.085069327633482,0
user_00176,-9.921170518466463,9.304810184339937,6.119520703560065,-7.267688095615243,-6.041907444518749,2
user_00177,-0.6569194385438124,9.000788903460387,3.582167907272201,2.795714596043921,-8.100470841122291,0
user_00178,-5.807602255966144,-9.203280486178896,6.484313248159697,0.9774910408431421,2.1950949665449073,1
user_00179,-2.290047295388811,9.263669811909077,6.217332115991576,1.87787415155378,-6.600605665380931,0
user_00180,-6.7333165812903975,-7.226107128380586,8.220362231364234,1.7537695869583434,3.2702593305056213,1
user_00181,-1.6756686614438254,7.020550485626866,5.013935406075674,3.2008386764140244,-8.089268209842476,0
user_00182,-7.073769052555665,-9.555150077238816,5.456986298425643,1.9396195490214765,4.039704047537625,1
user_00183,-8.487770620394006,-8.653587177740286,9.347129134728343,2.0291000794241736,3.971412520919414,1
user_00184,-5.011495793147489,-4.789590789149163,1.1227349302065883,-1.6406070904542187,-4.3337226740488255,3
user_00185,-7.252942745367713,-7.111363905402605,6.923886729884101,2.2469849606160617,5.094042387793999,1
user_00186,-6.278902844346832,-10.282182572769551,5.027341962361465,1.4717633853725922,2.94073913000675,1
user_00187,-6.749340184920756,-3.571101219245779,0.8434703718908841,-2.2589296935833145,-4.663122568987906,3
user_00188,-7.932180907435034,-5.132437833029725,0.6545911394488865,-2.2538871426495692,-3.661802731808065,3
user_00189,-1.1800450929203188,9.210807297899791,5.348882593816613,1.8834339896535053,-5.439509975701798,0
user_00190,-6.041012745341318,-5.910686921260984,-0.6261151074496345,-0.4316896423668697,-4.307553784940708,3
user_00191,-4.219366015709376,7.6661007060926085,5.383142930250816,2.144035122068674,-7.06361052750395,0
user_00192,-9.259203335373822,10.65103967766737,6.200628199708286,-6.445468115700374,-8.332423798274071,2
user_00193,-7.485602084271182,-3.160421842741436,0.6945526186315244,-0.8880613449974699,-4.820989268074556,3
user_00194,-3.6601912004750528,9.389984146543993,4.039240146309297,1.6814759341474552,-7.481333803380667,0
user_00195,-8.351837135087461,-2.4732101350073554,-0.01724560803193631,-1.3052356873131883,-4.485066910027222,3
user_00196,-10.196899837323652,8.86921933517587,5.592295173248183,-4.530134719339152,-6.6223550562278195,2
user_00197,-9.871449010827718,9.09733729609906,5.439375880589631,-5.364239057082293,-6.112027046917476,2
user_00198,-3.2924509153889874,8.692224611992646,5.453396053597771,0.7423053675067768,-6.65216725654714,0
user_00199,-8.510121122662754,-4.444622104316254,-0.06671346670694178,-0.8817386737282629,-6.800234252413273,3
user_00200,-7.428396889766548,-8.678309530783222,7.825305651666248,3.1396990507666365,5.609950785813835,1
user_00201,-10.143856893570817,9.602586074842863,5.446703289932347,-6.148898498190741,-6.046047394607813,2
user_00202,-9.16286524989978,9.62048689904074,7.927718629321829,-6.7055341671732736,-7.040495794316519,2
user_00203,-7.368021001421649,-6.681019543370507,6.717807992495365,2.7643956068734825,4.460744136327401,1
user_00204,-6.417936927194003,-6.814018133349158,5.960348910905893,2.212006402474571,3.4994693781243,1
user_00205,-6.270971472368769,-9.93064052130859,7.007114465803901,3.235397934843359,4.303168469560814,1
user_00206,-5.943534073701155,-4.009979372090117,-0.019654042269984684,-1.1175694229713407,-4.2358209252360695,3
user_00207,-11.497666201591244,10.716499368092556,6.721533340337777,-6.164710930996657,-6.452734810079437,2
user_00208,-7.356330466820606,-7.963938575923283,7.586084244500628,2.21589014623172,5.012349518088881,1
user_00209,-5.981539586544986,-4.759479177992317,0.5976132748029648,-1.8439272179646036,-5.956575610504794,3
user_00210,-10.426895912531181,8.51151612095643,7.183670152354346,-4.524237283945415,-7.000808402886783,2
user_00211,-2.929842945818109,8.671571611671553,3.8376015670064825,1.8118839722747229,-6.475576334336732,0
user_00212,-8.580866140888752,8.143274375237594,6.833563290789519,-4.815302248923822,-6.351001333950737,2
user_00213,-1.0057993212855996,9.891648418773993,4.418914662398437,2.000055522935263,-6.671244383203717,0
user_00214,-6.6310915753587585,-3.1062358714165264,-0.08932665920568095,-2.1104573165804625,-4.3969537936229,3
user_00215,-5.079598411765093,-7.599381403696573,7.533182330773329,1.5306640492321284,4.968574152558219,1
user_00216,-2.465386151073641,8.867284126569833,5.6037579530230115,4.183692685532083,-7.437118976159104,0
user_00217,-8.716314966379244,-8.330336429723467,6.22015630932483,-0.1305903580883072,4.550030160451873,1
user_00218,-9.410397116022276,-9.124331978516121,8.424482550497274,3.9806476890847695,2.9319019614684922,1
user_00219,-8.301920260017791,-7.336994104680524,7.000843076656567,1.7714672184091282,5.489645697769967,1
user_00220,-7.643395697454528,-8.800389921188408,8.006851908309773,1.812986415284814,5.2344296036869205,1
user_00221,-5.46116315834292,-2.9663420443376256,0.6258186571091395,-1.5026253805246335,-4.651212640044062,3
user_00222,-1.948413096684516,10.097337371373598,5.693680888263004,0.595500315983641,-7.817452231066393,0
user_00223,-8.799253426708432,9.482023671169246,8.05931196121194,-5.34345499047498,-7.224588566031558,2
user_00224,-7.549182331935863,-7.798423069239934,6.717907375761839,3.848309948411112,4.839377427260178,1
user_00225,-1.9252694377267863,8.654994037411262,5.230533666920411,3.0818732645236397,-6.059145009953906,0
user_00226,-6.646893462012445,-7.885191122722765,7.610647080700527,1.4098628602237377,4.5229550811270105,1
user_00227,-6.574608550756605,-5.805165311992188,0.04033391526706437,-2.4009061581845694,-4.783063541412634,3
user_00228,-9.890355613573815,9.068749256892795,7.380723520296732,-5.4181597573503595,-6.047344698675209,2
user_00229,-9.018549756885305,9.593678774793176,6.55000761476913,-5.317242396934431,-8.895746741077673,2
user_00230,-3.0681194703243384,9.391498003262843,6.205402865462442,1.9074194228677441,-7.4348267178444685,0
user_00231,-8.134399016445196,-8.54476982446938,5.9669411108752985,2.488730217297702,4.125810073623425,1
user_00232,-5.444830026485037,-3.6283810284266593,0.34792335395915996,-0.7962572685575626,-2.539619389903346,3
user_00233,-6.424854009544912,-4.154657062830995,1.6119624081747115,-1.1746834574136389,-4.90704893494769,3
user_00234,-7.899773931968062,-8.861879907510248,7.149168657595867,2.2476081569051174,3.79192462708755,1
user_00235,-7.267240243065461,-8.88373897456825,7.348911336041113,0.10262707866651932,4.147613809826671,1
user_00236,-8.23277987911948,-10.360686942853901,8.436211290488629,1.393036841171387,5.6951792658374085,1
user_00237,-2.0377292659167545,10.896310624673355,5.985298882383079,3.566356310580129,-7.390842867582455,0
user_00238,-4.516237098656585,-9.624313789270992,5.942478312344928,2.3261188304690514,4.883014061047052,1
user_00239,-7.21017305575479,-3.8152681864000324,0.9758732124127412,0.1356107802882962,-4.670382676407234,3
user_00240,-6.3792805054757595,-5.497331904155373,-0.445270283839596,-1.9218605341375454,-6.211637698895098,3
user_00241,-7.73747285678761,-4.90014826662626,0.6938086421921641,-1.4401669690222414,-4.754541305674907,3
user_00242,-6.062343294075659,-7.448120207618697,7.881333221850565,2.0326528547075564,2.8496153235707493,1
user_00243,-0.8327603107774675,9.341213501962484,4.420778307419237,2.8025752651242213,-9.090762500159155,0
user_00244,-7.780730327923815,-8.199935831027627,6.994904439749718,2.625487665946519,3.617337553806716,1
user_00245,-1.2315327272643253,8.422714739362492,5.186976217398139,1.7709770315068378,-7.097308394378491,0
user_00246,-6.113375760520378,-2.905683352213277,-0.3498128059487391,-2.8601155876160864,-4.267261960374117,3
user_00247,-5.51198455029609,-3.5908149307943775,-0.037596865572146254,-0.5214357627264964,-5.5329347358810965,3
user_00248,-6.940770407090567,-9.546734523546473,5.809808522885876,0.21916055860823058,2.5773156129154193,1
user_00249,-2.948928681326925,10.461264012552054,4.836433612739676,3.0050142234093666,-8.365187564188242,0
user_00250,-7.316443853413292,-3.921109850021975,1.2791314119555053,-1.5493609622439917,-2.9823042501881334,3
user_00251,-5.845725011369384,-5.864526896131669,-1.555228824639443,-0.6219191324561173,-3.6683969239038046,3
user_00252,-5.084898237363625,-8.608256997444608,7.821266004590098,2.688224486918637,4.583038166535364,1
user_00253,-10.574113922751778,9.114041945311088,7.843615677885373,-4.858570598860605,-7.736360107339052,2
user_00254,-6.461970096484944,-2.2460856149829143,-0.44742937314711906,0.25367916355216624,-4.49744535053122,3
user_00255,-6.04610651613659,-4.760309099235404,1.048517615719184,-1.395024853085594,-5.770173154202494,3
user_00256,-5.006633712494287,-3.0880397122434777,0.6531029448962089,-2.633018628270408,-3.9640206285685022,3
user_00257,-5.911924932743085,-9.169636139819334,6.711286180990953,0.9371497083063776,3.3360410259419537,1
user_00258,-10.52623569062035,9.614822018644505,5.623100132368158,-4.652396388011872,-5.302129690984854,2
user_00259,-10.846815024759286,9.181179992815515,6.340370027552616,-3.3265013000889545,-5.930540830497291,2
user_00260,-2.4305624327366595,7.0160854436662135,5.556206510930583,2.319658159838725,-5.881617081291618,0
user_00261,-2.422150554814579,8.715278777732454,4.731639612763604,-0.0143992306601608,-7.099299078988782,0
user_00262,-6.381789957059441,-4.9612762258717495,0.9685360483572236,-1.0701522628181999,-3.2175775649308935,3
user_00263,-6.475814838314249,-7.602545564813856,6.252469235849654,2.702516340314625,5.353959068398884,1
user_00264,-6.906630852525007,-9.720202407863727,7.1604559515549395,1.2773975900577266,3.486273280946527,1
user_00265,-7.41796438504941,-2.6597515313493494,1.4409982763289029,-2.261689979693747,-5.308202147306906,3
user_00266,-10.965927614838188,8.833423039068943,7.670236111437834,-3.664775013564552,-7.9494839680959455,2
user_00267,-0.62301172184222,9.18886394103016,4.897429226950866,1.8987237681745648,-8.798398406450312,0
user_00268,-10.193054778622164,7.192630986140816,7.545919012895568,-4.4783427451557545,-5.711978664518482,2
user_00269,-6.06261505035059,-3.9600481709317825,0.6776296632439707,-2.031214827611918,-3.0036992813230015,3
user_00270,-1.6140044030250178,9.649457929880292,5.689431551547436,1.4379344723801641,-5.562233125516944,0
